lois	1.5000	1.2500	1.4
avocat	1.7000	1.7857	3.0
avocats	1.7500	1.7500	3.0
allonger	2.0000	1.5556	2.6
couche	1.8571	1.6364	2.0
couches	1.8571	1.5455	2.0
pose	1.8571	1.9091	2.4
paresse	1.1250	1.1667	1.6
conduire	2.1429	1.9091	2.2
leader	1.7500	1.8750	2.4
dirigeants	1.5000	1.8750	2.0
direction	2.0000	2.2222	1.0
de premier plan	2.2000	2.0000	2.4
pistes	1.9091	1.9333	1.6
feuille	2.1429	1.5455	3.0
feuillu	2.5000	1.7000	2.0
ligue	1.8750	1.7500	2.6
fuite	1.0000	1.6250	2.4
maigre	1.5000	1.3750	2.2
se pencha	1.3333	1.4286	1.6
penché	1.5000	1.8333	2.2
se penche	1.4286	1.4545	1.8
saut	2.0000	2.3000	2.8
a sauté	1.8571	2.0909	2.8
apprendre	2.0000	2.4000	1.8
appris	2.0000	2.0000	1.4
apprenants	2.1250	1.6667	1.6
apprentissage	2.2000	1.7778	2.2
apprend	2.5000	2.1000	1.6
appris	2.0909	1.9333	1.0
bail	1.4000	1.2222	2.0
laisse	1.2500	1.3750	3.0
moins	1.3750	1.3333	1.0
le moins cher	1.6250	1.4167	1.0
cuir	1.5714	1.6364	2.8
laisser	2.0000	1.9000	2.6
feuilles	2.0000	1.7273	2.2
en quittant	1.5714	2.0909	1.8
lecture	1.4286	1.4545	2.4
lectures	1.0000	1.2857	2.0
led	1.8333	1.6000	1.4
lee	1.8000	1.4444	1.0
méfiant	1.5000	1.3750	1.2
la gauche	1.7500	1.5000	2.2
jambe	1.7143	1.4545	3.0
légal	1.5000	1.4000	1.6
connexe	1.5000	1.5000	1.0
légende	2.0000	1.5556	2.2
légendes	1.3333	1.5714	2.0
légions	1.6250	1.5000	1.8
législation	1.4000	1.4444	1.0
législatif	1.2000	1.3333	1.0
législateurs	1.3750	1.6667	1.6
corps législatif	1.5000	1.5000	1.2
légitime	1.7143	1.4545	1.0
jambes	1.4000	1.6667	3.0
loisir	2.0000	1.5000	1.4
citron	1.8571	1.6364	3.0
prêter	1.7500	1.5833	1.6
longueur	1.5000	1.6667	1.4
longueurs	1.5000	1.4000	1.2
longue	1.7143	1.4545	1.8
lentille	1.7143	1.5455	3.0
moins	1.0000	1.3636	1.4
moindre	1.0000	1.3750	1.4
leçon	1.2857	1.5455	2.4
cours	1.2500	1.6250	2.4
lecture	1.2500	1.5833	1.0
laisser	1.6667	1.7000	1.0
laisser * s	1.8333	1.7000	1.0
lettre	1.8000	1.4444	3.0
des lettres	1.8000	1.4444	3.0
location	1.8889	1.3846	1.0
leucémie	1.4000	1.6429	2.0
niveau	1.6000	1.6667	2.2
nivelé	1.5000	1.5000	1.6
les niveaux	1.4000	1.4444	2.4
lever	1.9000	1.7857	2.6
libéral	1.3333	1.7143	1.4
libéralisme	1.8333	1.9000	1.2
les libéraux	1.2500	1.8750	1.4
liberté	2.2000	2.2222	1.6
bibliothèques	2.0000	1.7273	3.0
bibliothèque	1.8571	1.5455	2.8
licence	2.0000	1.6000	2.8
licences	1.6667	1.7000	2.4
licence	2.0000	1.6000	2.8
a léché	2.1111	2.1538	2.8
léchage	1.8571	2.4545	2.6
membre	1.5000	1.2000	3.0
mensonge	1.1429	1.7273	1.4
des mensonges	1.3333	1.7000	1.4
lieutenant	1.5714	1.6364	2.8
la vie	2.8333	2.1000	2.0
au long de la vie	2.4286	2.0000	1.0
mode de vie	2.1429	2.0909	1.2
durée de vie	2.3750	1.9167	1.4
ascenseur	1.4000	1.7778	2.6
levé	1.2500	1.3750	2.6
lumière	1.8000	1.4444	3.0
éclairé	1.2500	1.5000	1.8
alléger	2.3000	1.4286	1.8
plus léger	2.0000	1.5000	2.2
éclairage	1.8000	1.6667	2.4
légèrement	2.0000	1.2727	1.4
légèreté	1.8571	1.3636	1.2
foudre	1.4286	2.2727	3.0
lumières	1.7500	1.6667	3.0
comme	2.7143	2.0000	1.0
aimé	2.5000	1.5000	1.0
probabilité	1.7500	1.2500	1.0
probable	2.2000	1.3333	1.0
aime	2.2000	2.1111	1.4
également	1.9091	1.4667	1.0
aimer	2.1429	1.6364	1.2
citron vert	2.1667	1.4000	3.0
limite	1.5000	1.3333	1.4
limitation	1.2500	1.3750	1.6
limites	1.0000	1.1250	1.6
limité	1.0000	1.4286	1.4
limitant	1.0000	1.5000	1.0
limites	1.1429	1.6000	1.6
boiter	1.1667	1.2000	2.2
limply	1.0000	1.3636	1.0
ligne	1.4286	1.2727	2.6
linéaire	1.2500	1.3750	2.2
doublé	1.6250	1.4167	1.6
lignes	1.4000	1.2222	3.0
linguiste	1.5000	1.5000	1.0
linguistique	1.9000	1.6429	1.0
linguistes	1.6000	1.3333	1.0
lien	2.0000	1.6250	2.2
lié	1.7500	1.9167	1.8
lion	1.5000	2.1667	3.0
lèvre	2.1250	1.9091	2.6
lèvres	2.2857	2.2000	3.0
rouge à lèvres	2.3750	1.8182	2.8
liquide	2.0000	1.6364	2.6
liquider	1.3750	1.7273	1.2
alcool	2.2000	2.3750	2.4
liste	1.5714	1.2000	2.4
listé	1.5000	1.3333	1.4
écouter	1.8000	1.5000	1.2
a écouté	1.8000	1.7500	1.2
auditeur	2.3750	1.7273	1.6
les auditeurs	2.0000	1.8000	1.8
écoute	2.0000	1.7000	1.8
listes	1.3333	1.2222	2.2
lit	1.5000	1.4286	1.6
l'alphabétisation	2.4444	1.8333	1.2
littéral	1.6667	1.3333	1.2
littéralement	1.6667	1.4444	1.0
littéraire	1.8889	1.5000	1.0
littérature	2.2857	1.8000	1.8
litige	1.5000	2.0000	1.4
peu	1.6667	1.3333	2.0
vivre	2.3333	2.6667	1.0
vivait	2.0000	2.1818	1.0
animé	2.6667	2.5000	2.4
foie	1.5556	1.5833	2.6
vies	2.0000	2.1000	1.0
bétail	1.8750	1.5455	3.0
vivant	2.2500	2.5455	1.2
elle	1.8750	1.3636	1.0
charge	1.6000	1.3750	2.4
chargé	1.6667	2.3333	2.2
chargement	1.6000	1.8750	2.2
charges	1.5556	1.6667	1.8
flâneurs	1.2857	1.3000	3.0
prêt	1.2857	1.5000	2.0
prêts	1.3333	1.5556	1.8
fait pression	1.6667	1.4444	1.8
hall	1.9000	1.5385	2.8
local	1.9091	1.6429	1.2
localement	1.8333	1.4444	1.2
localiser	2.0000	1.6250	1.2
situé	1.8333	1.5556	1.2
localisation	2.0909	2.0714	1.0
location	1.7500	1.4286	1.2
locations	1.8571	1.6000	1.2
fermer à clé	1.6000	1.3750	2.8
fermé à clef	1.3333	1.6667	2.4
verrouillage	1.8750	2.0909	2.4
loge	2.1250	2.0000	3.0
bûche	1.5714	1.4000	3.0
logique	1.5714	1.6000	1.0
logique	2.0000	1.8000	1.2
logiquement	2.3000	1.5385	1.2
solitaire	1.0000	1.2727	2.0
longue	1.7143	1.4000	2.0
à long terme	2.2500	1.6364	1.4
long terme	1.8571	2.0000	1.0
plus long	1.8750	1.7273	1.4
désir	1.5714	1.8000	1.0
regardez	2.0000	2.0909	1.8
regards	2.1250	1.7273	2.0
regardé	2.0000	2.0833	2.0
en regardant	2.3333	1.7778	2.2
regards	2.2000	1.8750	2.0
se profile	1.5000	1.4444	1.2
boucle	1.6000	1.3750	2.6
en vrac	1.6364	1.5714	2.0
desserré	1.2000	1.5000	1.2
librement	1.3333	1.3333	1.6
plus lâche	1.5000	1.5455	1.6
perdre	1.2500	2.0000	1.6
de guingois	1.2500	1.5455	2.4
seigneur	2.2222	1.8333	2.4
lord * s	2.3750	1.8182	2.0
perdre	1.0000	1.5000	1.2
perdant	1.0000	1.2500	1.4
perdants	1.0000	1.2222	1.4
perd	1.0000	1.4444	1.2
perdant	1.0000	2.1333	1.2
perte	1.0000	1.8182	1.0
pertes	1.1429	1.4000	1.2
perdu	1.2222	1.7500	1.8
lot	1.6000	1.5000	2.8
beaucoup	1.6000	1.8750	1.8
loterie	3.0000	2.1429	2.4
bruyant	1.2222	2.3333	1.8
plus fort	1.5000	2.1818	1.2
bruyamment	1.7143	2.3000	1.0
pouilleux	1.1250	1.4545	1.0
amour	3.0000	2.6364	1.4
oiseau d'amour	2.6000	2.0000	2.4
aimé	3.0000	2.4167	1.4
charmant	3.0000	1.8889	1.6
amoureux	3.0000	3.0000	2.6
les amoureux	3.0000	2.5714	2.6
aime	3.0000	2.4444	1.2
amoureuse	3.0000	1.5000	1.0
aimant	3.0000	2.2500	1.2
faible	1.4444	1.0833	1.4
inférieur	1.5000	1.7273	1.4
abaissé	1.8571	1.7000	2.0
le plus bas	1.1250	1.3636	1.8
fidèle	2.8750	2.1818	1.6
fidélité	2.8750	1.9091	1.4
la chance	2.8000	2.1250	1.4
chanceux	2.8571	2.5000	1.4
bagage	1.8333	1.3333	3.0
berceuse	2.6000	1.5000	2.6
bois d'oeuvre	1.6000	1.2500	2.8
lumineux	2.1250	2.0000	1.8
lunaire	2.2857	1.4000	2.2
le déjeuner	2.1667	1.5556	2.6
déjeuner	2.1667	1.5556	2.2
déjeuners	2.0000	1.5000	2.4
poumon	1.8889	1.4167	2.6
poumons	1.6667	1.3333	3.0
luxe	2.6667	1.4444	2.0
mensonge	1.0000	1.5833	1.0
lyncher	1.1429	1.7000	1.4
lyrique	2.2500	1.4545	1.8
paroles	2.0000	1.6667	2.2
m&m*s	2.8333	1.7778	3.0
machine	1.6250	1.5455	2.8
machines	1.7778	1.8333	2.6
machines	1.7778	2.0833	2.8
furieux	1.0000	2.2000	2.2
madame	1.6250	1.7273	2.8
sandwiches	1.1250	2.0909	1.2
fabriqué	2.0000	1.9091	1.6
magazine	1.8000	1.6250	2.8
magazines	2.4444	1.5000	2.8
maggie	2.0000	1.5000	2.2
la magie	2.6667	2.5833	2.2
magique	2.8571	2.8000	1.6
magnétique	2.0000	2.0000	2.2
grossissement	2.0000	2.1111	2.2
magnifique	2.4000	1.8750	1.0
ordre de grandeur	2.1000	1.7692	1.0
magnum	2.0000	1.9231	1.8
femme de ménage	1.6667	1.4444	3.0
servantes	1.8000	1.6250	3.0
mail	2.5000	1.4444	3.0
envoyé par la poste	2.1818	1.7857	2.2
main	1.5000	1.2857	1.0
continent	2.0000	1.4000	2.4
principalement	1.8000	1.2500	1.0
maintenir	2.0000	1.3333	1.2
entretenu	2.0000	1.7273	1.2
maintien	2.0000	2.0000	1.2
maintient	2.1429	1.5000	1.0
maintenance	1.2857	1.9000	1.8
majestueux	2.5714	2.1000	1.8
majesté	2.8000	2.0769	2.8
majeur	1.8750	1.7273	1.6
majorité	2.0000	1.9000	1.2
faire	1.8750	1.9091	1.2
fabricant	1.8571	2.0000	1.0
les décideurs	1.7500	1.8182	1.0
fait du	1.7143	1.7000	1.0
maquillage	1.8750	1.7273	2.6
fabrication	1.7500	2.1818	1.2
mécontent	1.2222	1.4167	1.0
mâle	2.1667	1.5556	2.8
mâles	2.2000	1.7500	2.8
maman	2.6667	2.1111	2.6
homme	2.0000	1.8750	2.8
homme * s	2.0909	1.8571	2.2
gérer	1.8000	1.5000	1.0
a réussi	1.6667	2.0000	1.0
la gestion	1.7500	1.9091	1.8
directeur	1.5000	1.8182	2.4
gestionnaire	1.7500	1.6364	2.0
gestionnaires	1.6667	1.7500	2.4
manchester	2.0000	1.7273	1.2
crinière	1.8000	1.2500	2.4
mutilé	1.2000	1.6250	2.4
manhattan	2.1667	1.6667	2.4
maniaque	1.3333	1.7778	1.2
collecteur	1.8333	1.5333	1.6
humanité	2.2500	1.8182	1.8
occupé	1.8333	1.4444	1.0
manière	1.8889	1.6667	1.2
manières	2.2000	1.8750	1.4
manpower	1.8000	2.0000	1.8
manteau	2.2500	1.4286	2.2
fabrication	1.7778	2.0000	1.6
fabriqué	1.7500	1.9091	1.4
fabricant	1.8571	1.9000	2.0
fabricants	1.7500	1.7273	2.0
fabrication	1.8750	2.0909	2.0
beaucoup	2.0000	2.0000	1.4
carte	2.0000	1.5385	2.8
des cartes	2.0000	1.3333	2.8
marathon	1.5714	2.2000	2.8
marbre	2.2727	1.6429	2.8
mars	2.0000	2.0000	2.2
marcher	2.2000	2.0000	2.4
grand	2.2222	1.5000	3.0
mères	2.0000	1.7500	2.8
margaret	2.0000	1.6364	2.6
marge	1.8571	1.2000	2.6
marginal	1.3750	1.1818	1.2
marie	2.2500	1.3636	2.6
marijuana	1.6250	1.7273	2.8
marina	2.2000	1.5000	2.8
marine	2.1429	1.8000	2.8
marines	1.5000	1.8889	2.8
matrimonial	2.6000	2.1250	1.6
marque	2.0000	1.3750	2.2
marqué	2.2500	1.9091	2.2
marché	2.2857	1.8000	2.8
marketing	2.1667	1.8889	2.0
les marchés	2.1667	1.6667	2.8
marquage	2.0000	2.0000	2.2
des notes	1.8889	1.7500	2.2
mariage	2.6667	2.4444	2.2
mariages	2.5000	2.1111	2.2
marié	2.7778	2.1667	2.0
marier	2.8571	2.4000	2.2
mars	2.3750	1.5455	2.4
maréchal	1.6667	1.5556	2.6
marshall	1.5000	1.5556	2.6
martial	1.7500	1.8182	1.8
martyre	1.5556	1.8333	1.0
merveilleux	3.0000	2.5833	1.0
mascarade	2.5714	2.1000	3.0
masse	1.8750	1.8182	1.8
masses	1.6250	1.7273	1.4
massif	1.8750	1.4545	1.6
maîtriser	1.6000	1.3750	2.0
maîtrise	1.6667	1.7500	2.2
la maîtrise	1.8000	1.6250	1.0
match	1.8889	1.7500	2.6
assorti	1.7143	1.8000	1.4
allumettes	1.4286	1.7000	2.0
correspondant à	1.8333	1.8889	1.4
camarade	2.6000	1.8750	2.4
matériel	1.9000	1.6154	2.8
matériaux	1.8000	1.5385	2.6
copains	2.3333	1.5556	2.6
mathématique	1.4000	1.7500	1.8
mathématiques	1.8333	1.8889	2.4
matière	1.8000	1.6154	1.8
questions	1.5000	1.4286	1.4
mature	2.1429	1.7000	1.2
maturité	2.0000	1.6250	1.2
max	2.0000	2.2222	2.6
maximum	2.2500	2.1818	1.2
maxwell	1.8750	1.5455	2.4
mai	1.7143	1.5000	1.6
peut être	2.0000	1.2000	1.0
plus	1.8571	1.6000	2.8
mays	1.8000	1.3846	1.0
me	2.1250	1.8182	2.6
prairie	2.8571	1.4000	3.0
repas	2.5000	1.7273	2.6
repas	2.1429	1.7000	2.6
signifier	1.2500	1.6364	1.4
sens	1.8571	1.8000	1.0
significatif	2.6250	1.9091	1.0
sans signification	1.2500	1.2727	1.0
significations	1.8889	1.8333	1.0
veux dire	1.6667	1.4444	1.0
signifiait	1.4000	1.3750	1.0
en attendant	1.8333	1.2222	1.0
pendant ce temps	1.6000	1.2500	1.0
mesure	1.8000	1.6923	2.4
mesuré	1.6000	1.6250	2.2
la mesure	1.6667	2.0000	2.8
des mesures	1.5000	1.5455	2.8
les mesures	1.8750	1.6364	2.0
mesure	1.8750	1.9091	2.2
moi à	2.0000	1.5000	3.0
tête de viande	1.0000	1.4545	1.6
viandes	1.4000	1.4000	2.8
mécanique	1.2000	2.2000	2.2
mécanique	1.5000	2.5000	2.0
mécanisme	1.3333	1.8333	1.6
mécanismes	1.5833	1.9167	1.4
se mêler	1.2500	2.5000	1.4
médias	1.5000	2.5000	2.6
médical	1.8889	2.3333	2.6
des médicaments	1.4000	1.8000	2.6
médicament	1.6000	1.8000	2.8
médiéval	1.7500	1.2500	2.6
moyen	1.6667	1.6667	1.0
doux	1.2500	1.2500	1.2
rencontrer	2.1429	2.1429	1.8
réunion	1.8750	2.1250	1.8
réunions	1.7500	2.6250	2.0
se rencontre	2.0000	2.6000	1.0
moelleux	2.7000	1.0000	1.8
mélodies	3.0000	2.1667	1.6
mélodie	2.7143	2.1429	1.4
melon	2.0000	1.7273	2.6
fusion	1.8333	1.3333	2.8
membre	1.8000	1.6000	1.4
membres	2.0000	1.8889	1.4
adhésion	2.1111	2.1111	1.2
mémorable	2.5000	1.6250	1.4
mémorial	1.5714	1.5714	2.4
souvenirs	2.6250	2.0000	2.0
mémoire	2.5000	1.8750	1.6
mais	2.3750	2.0000	2.8
pour des hommes	2.0000	1.8000	2.0
réparé	2.0000	1.8571	1.6
mental	1.5000	2.1667	1.2
mentalement	1.4000	1.6000	1.0
mention	1.4000	1.6000	1.0
mentionné	1.8750	2.1250	1.0
meowing	1.4286	2.2857	2.6
mercenaires	1.3333	2.5000	1.8
mercer	1.5000	1.3333	1.2
marchande	1.2000	1.2000	2.0
marchands	1.5000	1.7500	1.8
mercure	1.5000	1.3333	2.2
pitié	2.0000	1.6667	1.2
plus	1.6667	1.5556	1.0
seulement	1.4286	1.4286	1.0
aller	1.8571	2.4286	1.2
fusionnement	1.6667	2.0000	1.4
mérite	2.1667	1.5000	1.4
mérites	2.5000	1.6250	1.2
plus sincère	2.1111	2.2222	1.2
hypnotiser	2.3333	2.2222	1.2
hypnotisé	2.1429	1.4286	1.2
hypnotisante	2.1250	2.0000	1.0
désordre	1.0000	1.6250	2.6
message	2.3750	2.2500	2.0
messages	2.2000	1.8000	2.2
désordonné	1.1111	2.4444	1.6
messager	1.4000	2.0000	2.4
avec	1.5556	1.7778	1.4
métal	1.5714	1.5714	2.6
métaphysique	1.2857	1.8571	1.2
métaphysique	1.5000	1.5000	1.0
mètres	1.4000	1.2000	2.6
méthode	2.1000	1.8000	1.2
méthodiste	1.4000	1.7000	1.0
méthodes	1.6667	1.5000	1.2
metres	1.4000	1.4000	2.0
métropolitain	1.5000	2.0000	2.4
mexicain	2.0000	1.9000	2.4
mexique	2.0000	1.2000	2.4
miami	2.4286	2.0000	2.4
des souris	1.0000	1.8000	3.0
mickey	2.5000	1.8333	2.8
micro	1.7500	1.5000	1.4
puce électronique	1.5000	1.6250	2.4
microcircuit	1.5714	1.5714	1.4
microorganismes	1.5714	1.8571	2.2
milieu	1.5714	1.4286	2.6
classe moyenne	1.8000	1.7000	2.2
minuit	2.0000	1.6250	2.8
milieu	2.1429	1.4286	1.4
midwest	1.8750	1.3750	1.8
pourrait	1.4286	1.4286	1.4
puissant	2.2500	2.5000	1.8
migration	1.5714	1.8571	2.2
mike	1.6250	1.6250	2.0
doux	1.8750	1.2500	1.6
mile	1.7778	1.5556	1.6
kilométrage	1.5000	1.1667	2.2
miles	1.6000	1.2000	1.6
militaire	1.3333	2.1667	2.6
milice	1.4000	1.8000	2.0
lait	1.9000	1.6000	3.0
de	1.4000	1.4000	3.0
meunier	1.5000	1.8333	1.8
fraisage	1.6250	2.0000	1.2
million	2.5000	2.1250	2.0
millionnaire	3.0000	2.0000	2.4
millions	2.6667	2.2222	2.2
moulins	1.3750	2.1250	2.0
milton	1.4000	1.4000	1.0
esprit	1.6000	1.8000	2.2
minding	1.8333	1.5000	1.0
les esprits	1.8333	1.3333	1.6
mien	2.0000	1.8333	1.4
minéral	1.7500	1.6250	2.4
minéraux	1.6667	1.6667	2.4
mines	1.7500	2.0000	2.2
mêlée	2.2000	2.4000	1.8
minimal	1.2000	1.4000	1.6
minimiser	1.2500	1.2500	1.4
minimum	1.4444	1.4444	1.6
exploitation minière	1.5000	2.0000	2.2
ministre	1.4286	1.5714	2.8
ministres	1.7500	1.8750	2.6
ministère	1.6250	1.7500	1.8
mineur	1.2000	1.2000	1.4
minorité	1.4000	1.6000	1.6
menthes	2.3333	1.3333	2.4
minute	1.7143	1.4286	1.8
minutes	1.9091	1.8182	1.8
miracle	3.0000	2.3333	1.8
mirage	2.0000	1.6000	1.8
miroir	2.0000	1.6667	2.8
fausse couche	1.1111	2.1111	2.8
divers	1.6250	1.7500	1.6
méfait	1.0000	2.0000	1.6
misérable	1.0000	1.6250	2.4
misère	1.0000	1.6250	2.4
malheur	1.0000	1.7500	2.2
trompeur	1.0000	1.6000	1.8
manquer	1.5714	2.0000	1.4
manqué	1.1667	1.3333	1.0
missile	1.0000	2.3333	2.6
missiles	1.0000	2.0000	2.8
manquant	1.0000	1.1250	1.8
mission	1.7143	1.8571	1.0
les missionnaires	1.6667	1.8333	1.4
missionnaire	1.5000	1.6667	2.2
missions	1.2000	2.0000	1.0
mississippi	1.8750	1.5000	2.4
missouri	1.6667	1.3333	2.0
brouillard	2.0000	1.1667	2.2
erreur	1.0000	1.4444	1.2
se tromper	1.0000	1.2857	1.2
erreurs	1.0000	2.1429	1.2
mister	1.5000	1.5000	1.8
maltraiter	1.0000	2.5000	1.6
malentendu	1.1250	1.8750	1.2
mal utilisé	1.1111	2.2222	1.0
mitchell	1.5556	1.6667	1.6
au milieu	1.8571	1.4286	2.4
mitaines	1.7778	1.5556	1.4
mélanger	1.8750	2.1250	2.0
mixte	1.8571	2.0000	2.0
mélange	1.6000	2.4000	2.0
mélange	2.0000	1.7778	2.4
mm	1.8000	1.0000	1.4
gémissant	1.7778	2.2222	2.0
foule	1.1429	2.1429	2.6
mobile	1.8571	2.0000	2.6
mode	1.5000	1.5000	1.0
maquette	2.2000	1.4000	2.8
la modélisation	2.2000	2.1000	2.8
des modèles	2.3000	1.5000	3.0
modems	1.8333	1.8333	2.0
modérer	1.8000	1.6000	1.0
moderne	1.6667	1.6667	1.8
modernisation	2.1000	2.4000	2.0
modeste	1.8000	1.2000	1.0
modifié	1.7143	1.8571	1.2
à la mode	1.4000	1.4000	1.0
magnat	1.6667	1.8333	1.8
humide	1.8750	1.6250	1.6
humidité	1.5000	1.3750	2.0
moule	1.2857	1.2857	2.6
moulé	2.1429	1.7143	2.4
moulage	1.8571	2.1429	2.0
moléculaire	1.6000	1.7000	1.0
moles	1.3750	1.7500	2.4
maman * s	2.7143	2.0000	2.2
moment	1.8571	1.1429	2.0
moments	1.8571	1.0000	1.6
élan	2.3750	2.5000	1.4
maman	3.0000	1.5000	2.8
maman * s	2.5000	1.8750	2.6
lundi	2.0000	2.0000	1.8
argent	2.7778	1.7778	3.0
surveillance	1.3333	2.1667	1.4
les moines	1.6000	1.4000	2.4
monopole	1.6667	1.3333	2.6
monsieur	1.6000	1.2000	2.0
monstrueux	1.3636	2.0909	2.0
mois	1.6000	1.4000	2.0
mensuel	1.5000	1.1667	2.0
mois	1.8750	1.3750	2.0
monument	1.8750	1.2500	3.0
ambiance	2.0000	1.7500	1.4
lune	2.7778	1.3333	3.0
clair de lune	2.7500	1.0000	2.8
élan	2.0000	1.6000	3.0
broyer du noir	1.0000	1.4000	1.8
moral	2.3333	1.6667	1.0
morale	2.1667	1.3333	1.0
moralité	2.4167	1.5000	1.0
plus	1.6250	1.8750	1.0
de plus	1.5000	1.5000	1.0
matin	2.1250	1.5000	2.4
les matins	1.8000	1.2000	2.2
idiot	1.0000	1.2000	1.4
imbéciles	1.0000	1.2500	1.4
mortel	1.6667	1.7778	1.6
mortier	1.6250	1.5000	1.2
hypothèque	1.1429	1.4286	1.6
moussu	1.5000	1.5000	2.4
les plus	1.6250	1.6250	1.0
la plupart	1.6000	1.6000	1.0
motel	1.7000	1.7000	2.4
mère	2.6667	1.8333	3.0
mère * s	2.7143	1.5714	2.2
mères	2.8182	1.8182	2.2
mouvement	1.6667	2.5000	2.0
motions	1.8000	2.0000	1.6
motivation	2.4444	2.4444	1.6
raisons	1.6667	2.2222	1.4
motifs	1.7500	2.1250	1.4
moteur	1.7143	2.4286	2.4
bateau à moteur	1.8750	2.3750	2.8
moto	2.3750	2.7500	3.0
moteurs	1.6250	2.1250	2.8
monticule	1.6000	1.2000	2.2
monticules	1.5714	1.4286	2.0
monter	2.0000	2.0000	1.8
montagne	2.0000	1.0000	3.0
montagnes	2.2000	1.4000	3.0
monté	1.8750	2.1250	1.8
mountie	1.8571	1.8571	2.4
montage	1.6667	2.0000	2.0
souris	1.6667	1.6667	3.0
moustache	1.4000	1.4000	2.8
bouche	2.0000	1.5000	3.0
mobile	1.8333	1.6667	1.6
bouge toi	1.6667	2.3333	1.6
déplacé	1.6667	2.3333	1.6
mouvement	1.8571	2.5714	1.8
mouvements	1.8571	2.4286	1.8
se déplace	1.6667	2.6667	1.8
film	2.4286	2.0000	2.8
films	2.5714	1.7143	2.6
en mouvement	1.7778	2.6667	1.4
mp	1.6000	1.8000	1.0
m	1.7143	1.5714	1.2
madame	1.8889	1.6667	1.4
beaucoup	2.0000	1.7500	1.4
boue	1.2857	1.4286	2.4
boueux	1.0000	1.4000	2.2
étouffé	1.2500	1.6250	1.4
silencieux	1.2000	1.4000	2.6
agresser	1.6667	1.3333	2.8
agressé	1.1429	2.2857	2.0
mughot	1.1429	1.8571	2.2
plusieurs	1.5000	1.6667	1.4
multiplier	1.4000	2.0000	1.6
maman	2.4000	1.6000	2.4
chrysanthèmes	2.3000	1.5000	2.0
marmonner	1.3333	1.8333	1.2
maman	1.8000	1.0000	2.4
munchies	2.8333	1.8333	2.8
municipal	1.8000	1.8000	1.2
meurtre	1.0000	2.2000	2.8
meurtrier	1.0000	2.4286	2.6
meurtres	1.0000	2.4000	2.4
murmuré	1.5000	1.5000	1.0
muscle	2.3750	1.7500	2.6
muscles	2.3333	2.8889	3.0
musclé	2.6250	2.8750	3.0
musée	1.5000	1.5000	2.6
les musées	1.7500	1.6250	2.6
champignon	1.7273	1.8182	2.6
détrempé	1.3333	1.4444	2.2
la musique	2.8750	2.5000	2.2
musical	2.6250	2.3750	2.0
musicien	2.0000	2.7500	3.0
les musiciens	2.3333	2.7778	3.0
doit	1.3333	2.1111	1.2
mustangs	2.4444	2.3333	3.0
moutarde	1.6667	1.6667	3.0
de moisi	1.0000	1.4000	1.2
mutin	1.1429	2.1429	1.6
mutinés	1.0000	2.3333	1.0
murmura	1.0000	2.0000	1.4
mutuel	2.3333	1.5000	1.2
mutuellement	2.3636	1.9091	1.0
museau	1.1429	2.0000	2.6
des museaux	1.2857	1.8571	2.6
mon	2.3333	1.8889	1.6
moi même	2.5556	2.0000	2.6
mystérieux	2.7778	2.4444	1.6
mystère	2.6000	2.6000	1.4
mythe	2.3333	1.5556	1.4
mythologique	2.3333	2.0000	1.4
site	1.1667	2.5000	1.6
bien	1.1429	1.2857	1.0
cloué	1.1429	2.1429	2.0
ongles	1.5385	2.0000	2.6
naïvement	1.2222	1.6667	1.0
nu	2.4286	2.2857	3.0
prénom	1.6250	1.7500	1.8
nommé	1.8333	2.0000	1.0
à savoir	1.3333	2.1667	1.0
des noms	1.6000	1.8000	1.4
récit	2.3000	1.9000	1.2
narrateur	2.2222	2.2222	2.6
étroit	1.0000	1.6250	2.2
nation	1.7778	1.7778	2.0
nation * s	2.0000	1.7778	1.4
national	2.0000	2.0000	1.4
nationalisme	2.3636	2.4545	1.2
nationalement	2.0000	2.0000	1.4
nations	1.8750	2.0000	2.0
originaire de	1.8333	1.7500	2.4
indigènes	2.0000	1.8571	2.6
naturel	2.3333	1.6667	1.4
naturellement	2.2000	1.8000	1.4
nature	2.7273	1.6364	2.8
nauséeux	1.1000	2.4000	2.0
naval	1.7778	2.0000	2.6
marine	1.5556	2.4444	2.0
marine * s	1.4444	2.0000	2.0
nazi	1.3333	2.7778	3.0
nazis	1.3333	2.8333	3.0
près	2.0000	1.6250	1.6
proche	1.7143	1.5714	1.6
plus proche	1.7143	2.1429	1.4
la plus proche	1.6667	2.0000	1.4
se rapprochant	1.7778	2.5556	1.8
presque	1.6250	1.5000	1.6
soigné	1.7143	1.4286	2.2
soigneusement	2.1429	1.7143	1.6
nécessairement	1.3333	1.8333	1.0
nécessaire	1.8889	2.1111	1.2
nécessité	1.7143	2.0000	1.0
nécessités	1.5714	1.8571	1.6
nécessité	2.0000	1.8000	1.6
cou	1.6250	1.6250	2.6
avoir besoin	1.6250	2.1250	1.0
nécessaire	1.5714	2.0000	1.0
aiguille	1.5000	2.1250	2.6
inutile	1.5000	1.6250	1.0
besoin * t	1.4000	1.8000	1.0
besoins	1.6364	2.1818	1.6
négatif	1.1250	2.1250	1.6
négligence	1.2000	1.6000	1.8
négligé	1.1111	2.2222	1.8
négligeable	1.2500	1.5000	1.0
négocier	1.5000	2.6667	1.6
